z    t    r    zmid    tmid    rmid    ly    errly
1    50    4    -4.545    5.288347633542818    13.725    1.8915274319302544    0.06315712183537144
1    51    4    -4.545    5.3930673886624785    13.725    1.9051240101053404    0.049640764288527255
1    52    4    -4.545    5.497787143782137    13.725    1.9539468638371777    0.0993923818593309
1    53    4    -4.545    5.602506898901797    13.725    1.8550464263868736    0.053197385257533876
1    54    4    -4.545    5.707226654021458    13.725    1.9449521167593513    0.0652914425913871
1    55    4    -4.545    5.811946409141116    13.725    1.9170550952704115    0.0974919549820771
1    56    4    -4.545    5.916666164260777    13.725    1.8356349818822768    0.04716123562193604
1    57    4    -4.545    6.021385919380437    13.725    1.9546511365690171    0.09945278078141855
1    58    4    -4.545    6.126105674500096    13.725    1.8262816342457802    0.04480816469383274
1    59    4    -4.545    6.230825429619756    13.725    1.962870491518473    0.06768680828713011
2    0    0    -7.575    0.3141592653589793    1.525    2.1102132692804565    0.08401067424022252
2    1    0    -7.575    0.9424777960769379    1.525    2.1019221886212858    0.0656618663230427
2    2    0    -7.575    1.5707963267948966    1.525    2.2696789746544206    0.09537890955704222
2    3    0    -7.575    2.199114857512855    1.525    2.12442346329344    0.08573894034294009
2    4    0    -7.575    2.827433388230814    1.525    2.2256086888199844    0.11307416273277536
2    5    0    -7.575    3.4557519189487724    1.525    2.2804566287650037    0.10422040298018394
2    6    0    -7.575    4.084070449666731    1.525    2.170477160877287    0.14582300993954975
2    7    0    -7.575    4.71238898038469    1.525    2.1977225943144214    0.06603387721555928
2    8    0    -7.575    5.340707511102648    1.525    2.2081386575603448    0.17153466995967767
2    9    0    -7.575    5.969026041820607    1.525    2.1432886149175037    0.05678451585046243
2    0    1    -7.575    0.20943951023931953    4.574999999999999    2.1095534933257793    0.03484638046169813
2    1    1    -7.575    0.6283185307179586    4.574999999999999    2.20419797606115    0.031105777879124986
2    2    1    -7.575    1.0471975511965976    4.574999999999999    2.103570836652685    0.04354012529587765
2    3    1    -7.575    1.4660765716752366    4.574999999999999    2.1594418816142396    0.04562356788463478
